Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,106953,-,-,-,36.33,-110.74,-7,1959,-7,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.0.1
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
1998,1,1,0,0,0,0,0,0,0,0,7,-5,165.5,0,0.146,1.3,0.8290000000000001,194.60000000000002,64.69,0,810.0
1998,1,1,0,30,0,0,0,0,0,0,7,-5,166.65,0,0.146,1.3,0.835,194.60000000000002,64.67,0,800.0
1998,1,1,1,0,0,0,0,0,0,0,8,-5,164.82,0,0.146,1.3,0.841,194.5,64.45,0,800.0
1998,1,1,1,30,0,0,0,0,0,0,7,-5,160.86,0,0.146,1.3,0.854,194.5,64.44,0,800.0
1998,1,1,2,0,0,0,0,0,0,0,7,-5,155.8,0,0.146,1.3,0.867,192.20000000000002,64.38,0,800.0
1998,1,1,2,30,0,0,0,0,0,0,7,-5,150.21,0,0.146,1.3,0.885,192.20000000000002,64.36,0,800.0
1998,1,1,3,0,0,0,0,0,0,0,0,-5,144.36,0,0.146,1.3,0.904,189.10000000000002,64.38,-1,800.0
1998,1,1,3,30,0,0,0,0,0,0,0,-5,138.39000000000001,0,0.146,1.2000000000000002,0.921,189.10000000000002,64.37,-1,800.0
1998,1,1,4,0,0,0,0,0,0,0,1,-5,132.36,0,0.146,1.2000000000000002,0.9400000000000001,183.5,64.55,-1,800.0
1998,1,1,4,30,0,0,0,0,0,0,10,-5,126.32000000000001,0,0.146,1.2000000000000002,0.9560000000000001,183.5,64.54,-1,800.0
1998,1,1,5,0,0,0,0,0,0,0,1,-5,120.31,0,0.146,1.2000000000000002,0.972,177.60000000000002,64.89,-1,800.0
1998,1,1,5,30,0,0,0,0,0,0,4,-5,114.35000000000001,0,0.146,1.2000000000000002,0.984,177.60000000000002,64.89,-1,800.0
1998,1,1,6,0,0,0,0,0,0,0,4,-5,108.48,0,0.146,1.2000000000000002,0.996,173.5,70.32000000000001,-1,800.0
1998,1,1,6,30,0,0,0,0,0,0,4,-5,102.71000000000001,1,0.146,1.2000000000000002,1.004,173.5,70.32000000000001,-1,800.0
1998,1,1,7,0,0,0,0,0,0,0,4,-5,97.09,0,0.146,1.3,1.012,171.70000000000002,71.06,-1,800.0
1998,1,1,7,30,0,0,0,0,0,0,4,-5,91.64,0,0.146,1.3,1.014,171.70000000000002,66.08,0,800.0
1998,1,1,8,0,7,0,7,18,427,45,8,-4,86.4,4,0.146,1.4000000000000001,1.018,172.5,66.16,0,800.0
1998,1,1,8,30,19,0,19,31,642,127,4,-4,81.42,0,0.146,2.0,1.018,172.5,61.61,1,800.0
1998,1,1,9,0,39,762,213,39,762,213,1,-4,76.76,0,0.146,2.8000000000000003,1.02,173.8,59.88,3,800.0
1998,1,1,9,30,78,0,78,44,837,296,4,-4,72.48,0,0.146,2.8000000000000003,1.018,173.8,55.81,4,800.0
1998,1,1,10,0,149,306,260,48,885,371,4,-3,68.66,0,0.146,2.8000000000000003,1.018,182.5,54.85,5,800.0
1998,1,1,10,30,51,919,434,51,919,434,1,-3,65.38,0,0.146,2.9000000000000004,1.014,182.5,51.160000000000004,6,800.0
1998,1,1,11,0,54,941,485,54,941,485,0,-3,62.730000000000004,0,0.146,3.0,1.01,198.20000000000002,44.550000000000004,7,800.0
1998,1,1,11,30,55,956,522,55,956,522,0,-3,60.79,0,0.146,3.0,1.0,198.20000000000002,44.52,7,800.0
1998,1,1,12,0,57,964,544,57,964,544,0,-3,59.63,0,0.146,3.1,0.992,207.3,41.15,8,800.0
1998,1,1,12,30,57,967,551,57,967,551,0,-3,59.300000000000004,0,0.146,3.2,0.977,207.3,41.13,8,800.0
1998,1,1,13,0,56,965,542,56,965,542,0,-3,59.81,0,0.146,3.3000000000000003,0.962,212.10000000000002,40.9,9,800.0
1998,1,1,13,30,55,956,517,55,956,517,3,-3,61.15,4,0.146,3.3000000000000003,0.9400000000000001,212.10000000000002,40.89,9,800.0
1998,1,1,14,0,54,942,478,54,942,478,0,-3,63.25,0,0.146,3.4000000000000004,0.919,212.70000000000002,41.76,9,800.0
1998,1,1,14,30,51,918,424,51,918,424,0,-3,66.05,0,0.146,2.9000000000000004,0.894,212.70000000000002,44.68,8,800.0
1998,1,1,15,0,48,883,358,48,883,358,1,-2,69.46000000000001,0,0.146,2.4000000000000004,0.869,208.10000000000002,48.54,7,800.0
1998,1,1,15,30,44,831,281,44,831,281,0,-2,73.38,0,0.146,1.9000000000000001,0.846,208.10000000000002,59.65,5,800.0
1998,1,1,16,0,38,748,197,38,748,197,0,-3,77.75,0,0.146,1.5,0.8240000000000001,200.10000000000002,64.41,3,800.0
1998,1,1,16,30,29,613,109,29,613,109,0,-3,82.49,0,0.146,1.5,0.806,200.10000000000002,74.28,1,800.0
1998,1,1,17,0,15,357,31,15,357,31,0,-3,87.52,0,0.146,1.6,0.79,189.70000000000002,74.52,0,800.0
1998,1,1,17,30,0,0,0,0,0,0,0,-3,92.82000000000001,0,0.146,1.6,0.779,189.70000000000002,74.51,0,800.0
1998,1,1,18,0,0,0,0,0,0,0,7,-4,98.31,0,0.146,1.7000000000000002,0.768,180.8,73.48,0,800.0
1998,1,1,18,30,0,0,0,0,0,0,7,-4,103.97,0,0.146,1.8,0.762,180.8,73.47,0,800.0
1998,1,1,19,0,0,0,0,0,0,0,7,-4,109.76,0,0.146,2.0,0.756,175.9,72.53,0,800.0
1998,1,1,19,30,0,0,0,0,0,0,7,-4,115.65,0,0.146,2.2,0.753,175.9,72.52,0,800.0
1998,1,1,20,0,0,0,0,0,0,0,8,-4,121.62,0,0.146,2.5,0.751,174.3,72.36,0,800.0
1998,1,1,20,30,0,0,0,0,0,0,8,-4,127.64,0,0.146,2.7,0.743,174.3,72.35000000000001,0,800.0
1998,1,1,21,0,0,0,0,0,0,0,7,-4,133.68,0,0.146,3.0,0.736,175.0,73.01,0,800.0
1998,1,1,21,30,0,0,0,0,0,0,0,-4,139.70000000000002,0,0.146,3.3000000000000003,0.718,175.0,72.99,0,800.0
1998,1,1,22,0,0,0,0,0,0,0,1,-4,145.65,0,0.146,3.6,0.7010000000000001,176.10000000000002,74.01,0,800.0
1998,1,1,22,30,0,0,0,0,0,0,4,-4,151.45000000000002,0,0.146,3.7,0.682,176.10000000000002,73.98,0,800.0
1998,1,1,23,0,0,0,0,0,0,0,7,-3,156.94,0,0.146,3.9000000000000004,0.664,176.8,74.82000000000001,0,800.0
1998,1,1,23,30,0,0,0,0,0,0,1,-3,161.81,0,0.146,3.8000000000000003,0.658,176.8,74.8,0,800.0
1998,1,2,0,0,0,0,0,0,0,0,4,-3,165.39000000000001,0,0.146,3.8000000000000003,0.653,177.9,75.0,0,800.0
1998,1,2,0,30,0,0,0,0,0,0,1,-3,166.57,0,0.146,3.8000000000000003,0.673,177.9,74.99,0,800.0
1998,1,2,1,0,0,0,0,0,0,0,0,-3,164.79,0,0.146,3.8000000000000003,0.6950000000000001,178.60000000000002,74.71000000000001,0,800.0
1998,1,2,1,30,0,0,0,0,0,0,0,-3,160.87,0,0.146,3.7,0.745,178.60000000000002,74.69,0,800.0
1998,1,2,2,0,0,0,0,0,0,0,4,-4,155.83,0,0.146,3.7,0.795,179.20000000000002,74.24,0,800.0
1998,1,2,2,30,0,0,0,0,0,0,4,-4,150.25,0,0.146,3.7,0.844,179.20000000000002,74.21000000000001,0,800.0
1998,1,2,3,0,0,0,0,0,0,0,0,-4,144.41,0,0.146,3.7,0.893,180.70000000000002,73.59,0,800.0
1998,1,2,3,30,0,0,0,0,0,0,0,-4,138.44,0,0.146,3.7,0.916,180.70000000000002,73.56,0,800.0
1998,1,2,4,0,0,0,0,0,0,0,7,-4,132.41,0,0.146,3.7,0.9400000000000001,186.60000000000002,72.65,0,800.0
1998,1,2,4,30,0,0,0,0,0,0,4,-4,126.37,0,0.146,3.7,0.9450000000000001,186.60000000000002,72.64,0,800.0
1998,1,2,5,0,0,0,0,0,0,0,7,-4,120.36,0,0.146,3.7,0.9500000000000001,196.4,71.91,0,800.0
1998,1,2,5,30,0,0,0,0,0,0,7,-4,114.4,0,0.146,3.8000000000000003,0.9560000000000001,196.4,71.9,0,800.0
1998,1,2,6,0,0,0,0,0,0,0,7,-4,108.52,0,0.146,4.0,0.963,201.5,72.44,0,800.0
1998,1,2,6,30,0,0,0,0,0,0,7,-4,102.75,0,0.146,4.1000000000000005,0.982,201.5,72.43,0,800.0
1998,1,2,7,0,0,0,0,0,0,0,7,-4,97.12,0,0.146,4.2,1.002,207.10000000000002,68.59,0,800.0
1998,1,2,7,30,0,0,0,0,0,0,7,-4,91.66,0,0.146,4.4,1.028,207.10000000000002,68.59,1,800.0
1998,1,2,8,0,22,183,34,21,355,43,7,-3,86.42,4,0.146,4.6000000000000005,1.054,203.5,66.29,2,800.0
1998,1,2,8,30,48,321,96,36,584,123,7,-3,81.43,0,0.146,4.6000000000000005,1.059,203.5,61.77,2,800.0
1998,1,2,9,0,84,13,87,47,708,209,4,-3,76.76,0,0.146,4.7,1.064,195.60000000000002,60.01,3,800.0
1998,1,2,9,30,119,286,205,54,790,292,7,-3,72.47,0,0.146,4.800000000000001,1.046,195.60000000000002,55.97,4,800.0
1998,1,2,10,0,162,147,215,58,849,368,4,-2,68.64,0,0.146,5.0,1.028,199.70000000000002,54.38,6,800.0
1998,1,2,10,30,151,466,346,62,887,432,8,-2,65.35,0,0.146,5.4,1.004,199.70000000000002,50.75,7,800.0
1998,1,2,11,0,211,95,255,64,915,484,8,-2,62.68,0,0.146,5.9,0.982,206.4,45.18,8,800.0
1998,1,2,11,30,170,11,176,66,932,522,7,-2,60.72,0,0.146,6.300000000000001,0.965,206.4,45.15,9,800.0
1998,1,2,12,0,242,117,301,67,941,544,7,-2,59.550000000000004,0,0.146,6.7,0.9480000000000001,213.10000000000002,42.67,10,800.0
1998,1,2,12,30,117,0,117,68,944,551,8,-2,59.21,0,0.146,6.800000000000001,0.936,213.10000000000002,42.65,10,800.0
1998,1,2,13,0,206,426,421,67,940,542,8,-1,59.71,0,0.146,6.9,0.925,216.4,41.89,10,800.0
1998,1,2,13,30,224,261,350,66,930,517,8,-1,61.03,0,0.146,6.7,0.926,216.4,41.87,10,800.0
1998,1,2,14,0,185,385,359,64,914,477,7,0,63.13,0,0.146,6.6000000000000005,0.928,218.20000000000002,44.64,10,800.0
1998,1,2,14,30,154,429,329,61,887,423,7,0,65.92,0,0.146,5.9,0.937,218.20000000000002,47.7,9,800.0
1998,1,2,15,0,117,488,289,57,846,356,8,0,69.32000000000001,0,0.146,5.2,0.9460000000000001,216.70000000000002,53.550000000000004,9,800.0
1998,1,2,15,30,96,0,96,52,788,279,7,0,73.25,0,0.146,4.5,0.9490000000000001,216.70000000000002,61.32,7,800.0
1998,1,2,16,0,73,0,73,44,702,195,7,0,77.61,0,0.146,3.8000000000000003,0.9530000000000001,213.4,70.07000000000001,5,800.0
1998,1,2,16,30,40,0,40,33,559,108,7,0,82.35000000000001,4,0.146,3.6,0.9510000000000001,213.4,80.62,3,800.0
1998,1,2,17,0,11,0,11,17,303,31,7,0,87.38,4,0.146,3.5,0.9490000000000001,211.4,85.68,2,800.0
1998,1,2,17,30,0,0,0,0,0,0,7,0,92.67,0,0.146,3.6,0.9490000000000001,211.4,85.69,1,800.0
1998,1,2,18,0,0,0,0,0,0,0,7,0,98.17,0,0.146,3.8000000000000003,0.9500000000000001,209.0,86.67,1,800.0
1998,1,2,18,30,0,0,0,0,0,0,7,0,103.83,0,0.146,3.7,0.9550000000000001,209.0,93.10000000000001,0,800.0
1998,1,2,19,0,0,0,0,0,0,0,7,0,109.62,0,0.146,3.7,0.96,204.0,94.24,0,800.0
1998,1,2,19,30,0,0,0,0,0,0,4,0,115.51,0,0.146,3.7,0.968,204.0,100.0,0,800.0
1998,1,2,20,0,0,0,0,0,0,0,4,0,121.48,0,0.146,3.8000000000000003,0.976,199.3,100.0,0,800.0
1998,1,2,20,30,0,0,0,0,0,0,4,0,127.5,0,0.146,3.8000000000000003,0.987,199.3,100.0,0,800.0
1998,1,2,21,0,0,0,0,0,0,0,4,0,133.54,0,0.146,3.8000000000000003,0.999,197.5,100.0,0,800.0
1998,1,2,21,30,0,0,0,0,0,0,4,0,139.56,0,0.146,4.0,1.01,197.5,100.0,0,800.0
1998,1,2,22,0,0,0,0,0,0,0,4,0,145.51,0,0.146,4.2,1.024,198.9,100.0,0,800.0
1998,1,2,22,30,0,0,0,0,0,0,7,0,151.31,0,0.146,4.3,1.034,198.9,100.0,0,800.0
1998,1,2,23,0,0,0,0,0,0,0,7,1,156.8,0,0.146,4.5,1.045,203.60000000000002,100.0,0,800.0
1998,1,2,23,30,0,0,0,0,0,0,7,1,161.67000000000002,0,0.146,4.3,1.057,203.60000000000002,100.0,0,800.0
1998,1,3,0,0,0,0,0,0,0,0,7,1,165.26,0,0.146,4.1000000000000005,1.069,206.70000000000002,100.0,0,800.0
1998,1,3,0,30,0,0,0,0,0,0,7,1,166.48,0,0.146,3.8000000000000003,1.08,206.70000000000002,100.0,0,800.0
1998,1,3,1,0,0,0,0,0,0,0,7,1,164.76,0,0.146,3.5,1.091,207.60000000000002,100.0,0,800.0
1998,1,3,1,30,0,0,0,0,0,0,7,0,160.87,0,0.146,3.3000000000000003,1.095,207.60000000000002,100.0,0,800.0
1998,1,3,2,0,0,0,0,0,0,0,6,0,155.85,0,0.146,3.1,1.1,208.3,100.0,0,800.0
1998,1,3,2,30,0,0,0,0,0,0,7,0,150.29,0,0.146,2.9000000000000004,1.093,208.3,100.0,0,800.0
1998,1,3,3,0,0,0,0,0,0,0,7,0,144.45000000000002,0,0.146,2.7,1.086,211.20000000000002,100.0,0,800.0
1998,1,3,3,30,0,0,0,0,0,0,6,0,138.49,0,0.146,2.4000000000000004,1.067,211.20000000000002,100.0,0,800.0
1998,1,3,4,0,0,0,0,0,0,0,7,0,132.46,0,0.146,2.2,1.049,216.0,100.0,0,800.0
1998,1,3,4,30,0,0,0,0,0,0,7,0,126.42,0,0.146,1.9000000000000001,1.024,216.0,100.0,0,800.0
1998,1,3,5,0,0,0,0,0,0,0,7,0,120.4,0,0.146,1.7000000000000002,1.0,219.0,100.0,0,800.0
1998,1,3,5,30,0,0,0,0,0,0,7,0,114.44,0,0.146,1.6,0.977,219.0,100.0,0,800.0
1998,1,3,6,0,0,0,0,0,0,0,4,0,108.56,0,0.146,1.5,0.9540000000000001,220.10000000000002,100.0,0,800.0
1998,1,3,6,30,0,0,0,0,0,0,4,0,102.79,0,0.146,1.4000000000000001,0.934,220.10000000000002,100.0,0,800.0
1998,1,3,7,0,0,0,0,0,0,0,4,0,97.15,0,0.146,1.4000000000000001,0.915,220.9,100.0,0,800.0
1998,1,3,7,30,0,0,0,0,0,0,4,0,91.69,0,0.146,1.7000000000000002,0.894,220.9,100.0,0,800.0
1998,1,3,8,0,20,378,44,20,378,44,1,1,86.43,0,0.146,2.1,0.873,221.5,100.0,1,800.0
1998,1,3,8,30,35,610,125,35,610,125,7,2,81.44,4,0.146,2.6,0.848,221.5,100.0,1,800.0
1998,1,3,9,0,73,0,73,43,748,214,7,2,76.76,0,0.146,3.1,0.8230000000000001,220.9,96.06,2,800.0
1998,1,3,9,30,111,12,114,49,828,299,4,2,72.46000000000001,0,0.146,3.3000000000000003,0.798,220.9,96.09,2,800.0
1998,1,3,10,0,158,82,188,50,893,376,7,2,68.61,0,0.146,3.5,0.774,223.4,88.91,3,800.0
1998,1,3,10,30,175,45,194,54,928,441,7,2,65.31,0,0.146,3.8000000000000003,0.754,223.4,88.88,4,800.0
1998,1,3,11,0,188,34,204,52,961,494,7,1,62.620000000000005,0,0.146,4.1000000000000005,0.735,227.20000000000002,75.87,5,800.0
1998,1,3,11,30,50,0,50,54,976,532,4,1,60.65,0,0.146,4.3,0.725,227.20000000000002,75.83,5,800.0
1998,1,3,12,0,240,99,290,52,989,554,4,0,59.47,0,0.146,4.5,0.716,229.10000000000002,63.31,6,800.0
1998,1,3,12,30,165,7,169,52,992,561,4,0,59.11,0,0.146,4.6000000000000005,0.71,229.10000000000002,63.29,6,800.0
1998,1,3,13,0,159,6,163,50,991,552,4,-1,59.6,0,0.146,4.7,0.704,230.60000000000002,55.67,6,800.0
1998,1,3,13,30,154,5,157,50,982,527,7,-1,60.910000000000004,0,0.146,4.6000000000000005,0.707,230.60000000000002,59.61,6,800.0
1998,1,3,14,0,73,0,73,48,966,487,4,-1,63.0,0,0.146,4.5,0.71,231.70000000000002,57.76,6,800.0
1998,1,3,14,30,114,0,114,46,942,432,8,-1,65.79,0,0.146,4.1000000000000005,0.725,231.70000000000002,57.75,5,800.0
1998,1,3,15,0,96,0,96,44,906,365,4,-1,69.18,4,0.146,3.8000000000000003,0.741,232.3,57.38,5,800.0
1998,1,3,15,30,40,853,288,40,853,288,1,-1,73.11,0,0.146,2.7,0.762,232.3,61.5,4,800.0
1998,1,3,16,0,35,772,202,35,772,202,0,-1,77.47,0,0.146,1.6,0.783,228.8,66.28,3,800.0
1998,1,3,16,30,27,643,114,27,643,114,0,-1,82.2,0,0.146,1.4000000000000001,0.798,228.8,76.36,2,800.0
1998,1,3,17,0,15,398,34,15,398,34,0,-2,87.24,0,0.146,1.2000000000000002,0.8140000000000001,210.60000000000002,79.55,1,800.0
1998,1,3,17,30,0,0,0,0,0,0,0,-2,92.53,0,0.146,1.2000000000000002,0.8220000000000001,210.60000000000002,85.52,0,800.0
1998,1,3,18,0,0,0,0,0,0,0,0,-1,98.02,0,0.146,1.2000000000000002,0.8310000000000001,191.0,86.49,0,800.0
1998,1,3,18,30,0,0,0,0,0,0,1,-1,103.68,0,0.146,1.2000000000000002,0.833,191.0,86.5,0,800.0
1998,1,3,19,0,0,0,0,0,0,0,0,-1,109.48,0,0.146,1.3,0.836,180.9,88.2,0,800.0
1998,1,3,19,30,0,0,0,0,0,0,1,-1,115.37,0,0.146,1.3,0.833,180.9,88.2,0,800.0
1998,1,3,20,0,0,0,0,0,0,0,7,-1,121.34,0,0.146,1.4000000000000001,0.8310000000000001,179.60000000000002,97.43,-1,800.0
1998,1,3,20,30,0,0,0,0,0,0,7,-1,127.36,0,0.146,1.5,0.8270000000000001,179.60000000000002,97.43,-1,800.0
1998,1,3,21,0,0,0,0,0,0,0,7,-1,133.4,0,0.146,1.6,0.8240000000000001,181.3,100.0,-2,800.0
1998,1,3,21,30,0,0,0,0,0,0,7,-1,139.42000000000002,0,0.146,1.7000000000000002,0.8220000000000001,181.3,100.0,-2,800.0
1998,1,3,22,0,0,0,0,0,0,0,7,-1,145.37,0,0.146,1.8,0.8210000000000001,185.3,100.0,-2,800.0
1998,1,3,22,30,0,0,0,0,0,0,7,-1,151.16,0,0.146,1.9000000000000001,0.8200000000000001,185.3,100.0,-2,800.0
1998,1,3,23,0,0,0,0,0,0,0,8,-1,156.65,0,0.146,2.0,0.8190000000000001,191.3,100.0,-2,800.0
1998,1,3,23,30,0,0,0,0,0,0,4,-1,161.53,0,0.146,2.1,0.8150000000000001,191.3,100.0,-1,800.0
1998,1,4,0,0,0,0,0,0,0,0,4,-1,165.13,0,0.146,2.3000000000000003,0.811,197.60000000000002,100.0,-1,800.0
1998,1,4,0,30,0,0,0,0,0,0,1,0,166.39000000000001,0,0.146,2.4000000000000004,0.802,197.60000000000002,98.5,-1,800.0
1998,1,4,1,0,0,0,0,0,0,0,4,0,164.71,0,0.146,2.6,0.793,199.60000000000002,97.7,-1,800.0
1998,1,4,1,30,0,0,0,0,0,0,4,0,160.86,0,0.146,2.7,0.78,199.60000000000002,97.7,-1,800.0
1998,1,4,2,0,0,0,0,0,0,0,4,0,155.87,0,0.146,2.9000000000000004,0.767,197.4,95.28,-1,800.0
1998,1,4,2,30,0,0,0,0,0,0,1,0,150.32,0,0.146,2.8000000000000003,0.751,197.4,95.25,-1,800.0
1998,1,4,3,0,0,0,0,0,0,0,1,-1,144.49,0,0.146,2.8000000000000003,0.736,199.3,99.37,-1,800.0
1998,1,4,3,30,0,0,0,0,0,0,4,-1,138.53,0,0.146,2.6,0.721,199.3,99.34,-1,800.0
1998,1,4,4,0,0,0,0,0,0,0,1,-1,132.5,0,0.146,2.5,0.707,199.9,97.10000000000001,-1,800.0
1998,1,4,4,30,0,0,0,0,0,0,1,-1,126.46000000000001,0,0.146,2.4000000000000004,0.6940000000000001,199.9,97.10000000000001,-1,800.0
1998,1,4,5,0,0,0,0,0,0,0,1,-1,120.44,0,0.146,2.3000000000000003,0.682,196.70000000000002,95.45,-2,800.0
1998,1,4,5,30,0,0,0,0,0,0,4,-1,114.48,0,0.146,2.2,0.671,196.70000000000002,95.46000000000001,-2,800.0
1998,1,4,6,0,0,0,0,0,0,0,4,-1,108.59,0,0.146,2.2,0.661,192.0,94.36,-2,800.0
1998,1,4,6,30,0,0,0,0,0,0,4,-1,102.82000000000001,0,0.146,2.3000000000000003,0.653,192.0,94.37,-2,800.0
1998,1,4,7,0,0,0,0,0,0,0,4,-1,97.17,0,0.146,2.5,0.646,187.0,93.87,-2,800.0
1998,1,4,7,30,0,0,0,0,0,0,4,-1,91.7,0,0.146,3.0,0.644,187.0,87.29,-1,800.0
1998,1,4,8,0,10,0,10,18,446,46,4,-1,86.44,4,0.146,3.5,0.643,184.9,89.07000000000001,-1,800.0
1998,1,4,8,30,29,0,29,31,665,130,4,-1,81.44,0,0.146,3.7,0.649,184.9,89.10000000000001,0,800.0
1998,1,4,9,0,38,786,218,38,786,218,1,-1,76.75,0,0.146,4.0,0.655,191.70000000000002,92.58,0,800.0
1998,1,4,9,30,127,84,152,44,859,303,4,-1,72.44,0,0.146,4.3,0.669,191.70000000000002,86.14,1,800.0
1998,1,4,10,0,98,0,98,47,909,379,4,0,68.58,0,0.146,4.6000000000000005,0.684,198.8,81.44,2,800.0
1998,1,4,10,30,64,0,64,50,941,444,4,0,65.26,0,0.146,4.800000000000001,0.7020000000000001,198.8,75.83,2,800.0
1998,1,4,11,0,92,0,92,53,960,495,4,0,62.56,0,0.146,5.1000000000000005,0.721,206.20000000000002,71.09,3,800.0
1998,1,4,11,30,182,17,191,54,973,533,4,0,60.58,0,0.146,5.300000000000001,0.738,206.20000000000002,71.06,3,800.0
1998,1,4,12,0,244,215,354,56,979,555,4,0,59.370000000000005,0,0.146,5.5,0.756,211.0,66.71000000000001,4,800.0
1998,1,4,12,30,215,37,234,56,981,561,4,0,59.0,0,0.146,5.5,0.767,211.0,66.68,4,800.0
1998,1,4,13,0,226,335,397,55,978,552,4,0,59.480000000000004,0,0.146,5.5,0.779,216.0,65.72,5,800.0
1998,1,4,13,30,65,0,65,54,968,527,4,0,60.79,0,0.146,5.300000000000001,0.788,216.0,65.7,5,790.0
1998,1,4,14,0,194,348,353,52,953,487,2,-1,62.870000000000005,0,0.146,5.2,0.798,217.70000000000002,64.98,5,790.0
1998,1,4,14,30,50,929,433,50,929,433,1,-1,65.65,0,0.146,4.800000000000001,0.807,217.70000000000002,64.97,4,790.0
1998,1,4,15,0,126,7,129,47,893,367,4,-1,69.04,0,0.146,4.5,0.8170000000000001,214.70000000000002,65.12,4,790.0
1998,1,4,15,30,61,0,61,43,841,290,4,-1,72.96000000000001,0,0.146,3.4000000000000004,0.8230000000000001,214.70000000000002,69.81,3,790.0
1998,1,4,16,0,20,0,20,38,757,204,4,-1,77.32000000000001,0,0.146,2.4000000000000004,0.8300000000000001,204.10000000000002,74.46000000000001,3,790.0
1998,1,4,16,30,11,0,11,30,626,116,4,-1,82.05,4,0.146,2.2,0.834,204.10000000000002,85.87,1,790.0
1998,1,4,17,0,3,0,3,17,373,36,4,-1,87.09,4,0.146,2.1,0.839,194.9,90.0,0,790.0
1998,1,4,17,30,0,0,0,0,0,0,4,-1,92.38,0,0.146,2.6,0.844,194.9,90.0,0,790.0
1998,1,4,18,0,0,0,0,0,0,0,4,-1,97.88,0,0.146,3.1,0.849,194.70000000000002,90.03,0,790.0
1998,1,4,18,30,0,0,0,0,0,0,0,-1,103.54,0,0.146,3.7,0.852,194.70000000000002,90.02,0,790.0
1998,1,4,19,0,0,0,0,0,0,0,7,-1,109.33,0,0.146,4.4,0.855,198.20000000000002,92.09,0,790.0
1998,1,4,19,30,0,0,0,0,0,0,4,-1,115.23,0,0.146,4.7,0.853,198.20000000000002,92.07000000000001,0,790.0
1998,1,4,20,0,0,0,0,0,0,0,4,0,121.2,0,0.146,5.1000000000000005,0.852,199.8,95.33,0,790.0
1998,1,4,20,30,0,0,0,0,0,0,0,0,127.22,0,0.146,5.1000000000000005,0.846,199.8,95.32000000000001,0,790.0
1998,1,4,21,0,0,0,0,0,0,0,4,0,133.26,0,0.146,5.300000000000001,0.84,199.0,98.01,0,790.0
1998,1,4,21,30,0,0,0,0,0,0,4,0,139.28,0,0.146,5.4,0.8290000000000001,199.0,98.01,0,790.0
1998,1,4,22,0,0,0,0,0,0,0,4,0,145.22,0,0.146,5.6000000000000005,0.8190000000000001,200.60000000000002,99.11,0,790.0
1998,1,4,22,30,0,0,0,0,0,0,1,0,151.02,0,0.146,5.6000000000000005,0.801,200.60000000000002,99.10000000000001,0,790.0
1998,1,4,23,0,0,0,0,0,0,0,4,0,156.51,0,0.146,5.6000000000000005,0.784,206.0,98.91,0,790.0
1998,1,4,23,30,0,0,0,0,0,0,4,0,161.38,0,0.146,5.5,0.757,206.0,98.9,0,790.0
1998,1,5,0,0,0,0,0,0,0,0,4,0,164.99,0,0.146,5.4,0.731,211.5,97.93,0,790.0
1998,1,5,0,30,0,0,0,0,0,0,4,0,166.28,0,0.146,5.300000000000001,0.6970000000000001,211.5,97.93,0,790.0
1998,1,5,1,0,0,0,0,0,0,0,7,0,164.66,0,0.146,5.300000000000001,0.663,218.0,95.73,-1,790.0
1998,1,5,1,30,0,0,0,0,0,0,7,0,160.85,0,0.146,5.1000000000000005,0.643,218.0,95.73,-1,790.0
1998,1,5,2,0,0,0,0,0,0,0,4,-1,155.88,0,0.146,5.1000000000000005,0.624,220.3,98.73,-1,790.0
1998,1,5,2,30,0,0,0,0,0,0,4,-1,150.34,0,0.146,5.1000000000000005,0.639,220.3,98.7,-1,790.0
1998,1,5,3,0,0,0,0,0,0,0,4,-1,144.52,0,0.146,5.1000000000000005,0.655,217.0,94.7,-2,790.0
1998,1,5,3,30,0,0,0,0,0,0,4,-1,138.56,0,0.146,5.1000000000000005,0.665,217.0,94.66,-2,790.0
1998,1,5,4,0,0,0,0,0,0,0,4,-2,132.54,0,0.146,5.1000000000000005,0.675,217.70000000000002,92.12,-2,790.0
